state,year,epi_week,month,dry_season,weeks_into_dry_season,cases_lag1,cases_lag2,cases_lag4,cases_lag8,deaths_lag4,cases_roll4,cases_roll8,cases_roll4_trend,rain_lag4,rain_lag8,humidity_lag4,temp_lag4,is_edo,is_ondo,is_bauchi,is_high_risk,outbreak
Bayelsa,2018,3,1,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,38.2,87.57,29.83,0,0,0,0,0
Bayelsa,2018,4,1,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.5,79.29,32.2,0,0,0,0,0
Bayelsa,2018,5,2,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2,73.86,32.99,0,0,0,0,0
Bayelsa,2018,6,2,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,19.4,82.0,31.31,0,0,0,0,0
Bayelsa,2018,7,2,1,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,17.6,80.43,32.34,0,0,0,0,0
Bayelsa,2018,8,2,1,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.5,78.29,32.74,0,0,0,0,0
Bayelsa,2018,9,3,1,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,75.71,34.06,0,0,0,0,0
Bayelsa,2018,10,3,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.2,7.8,83.43,31.84,0,0,0,0,0
Bayelsa,2018,11,3,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,8.1,85.0,31.24,0,0,0,0,0
Bayelsa,2018,12,3,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.6,2.4,85.57,31.63,0,0,0,0,0
Bayelsa,2018,13,3,1,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.4,1.0,84.14,30.34,0,0,0,0,0
Bayelsa,2018,14,4,1,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.5,31.2,85.43,30.8,0,0,0,0,0
Bayelsa,2018,15,4,1,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6,17.2,85.86,30.94,0,0,0,0,0
Bayelsa,2018,16,4,1,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,38.6,86.57,30.61,0,0,0,0,0
Bayelsa,2018,17,4,1,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.5,30.4,87.14,30.91,0,0,0,0,0
Bayelsa,2018,18,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.4,34.5,87.29,30.11,0,0,0,0,0
Bayelsa,2018,19,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1,29.6,86.71,29.51,0,0,0,0,0
Bayelsa,2018,20,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.3,21.6,85.86,30.96,0,0,0,0,0
Bayelsa,2018,21,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.4,42.5,87.14,30.73,0,0,0,0,0
Bayelsa,2018,22,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9,47.4,86.29,31.06,0,0,0,0,0
Bayelsa,2018,23,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.8,40.1,88.57,29.69,0,0,0,0,0
Bayelsa,2018,24,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4,39.3,86.71,29.97,0,0,0,0,0
Bayelsa,2018,25,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.4,43.4,89.57,29.7,0,0,0,0,0
Bayelsa,2018,26,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.2,37.9,89.57,29.14,0,0,0,0,0
Bayelsa,2018,27,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.3,77.8,90.14,29.31,0,0,0,0,0
Bayelsa,2018,28,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.7,37.4,89.43,29.5,0,0,0,0,0
Bayelsa,2018,29,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.5,54.4,89.43,27.74,0,0,0,0,0
Bayelsa,2018,30,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.7,83.2,89.86,28.06,0,0,0,0,0
Bayelsa,2018,31,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,82.3,89.86,28.11,0,0,0,0,0
Bayelsa,2018,32,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.2,46.7,90.43,28.14,0,0,0,0,0
Bayelsa,2018,33,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,77.5,90.71,27.91,0,0,0,0,0
Bayelsa,2018,34,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.8,75.7,91.0,27.43,0,0,0,0,0
Bayelsa,2018,35,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,47.5,79.57,29.0,0,0,0,0,0
Bayelsa,2018,36,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.5,101.2,86.57,28.11,0,0,0,0,0
Bayelsa,2018,37,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.1,122.0,89.71,27.87,0,0,0,0,0
Bayelsa,2018,38,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.9,85.8,88.29,28.17,0,0,0,0,0
Bayelsa,2018,39,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.4,11.2,88.86,28.09,0,0,0,0,0
Bayelsa,2018,40,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.6,57.5,91.29,27.86,0,0,0,0,0
Bayelsa,2018,41,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.4,58.1,90.43,28.41,0,0,0,0,0
Bayelsa,2018,42,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.4,84.9,89.29,28.93,0,0,0,0,0
Bayelsa,2018,43,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,55.4,89.43,29.31,0,0,0,0,0
Bayelsa,2018,44,11,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.1,91.6,89.71,29.37,0,0,0,0,0
Bayelsa,2018,45,11,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.3,44.4,91.14,28.69,0,0,0,0,0
Bayelsa,2018,46,11,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.7,45.4,88.71,29.9,0,0,0,0,0
Bayelsa,2018,47,11,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.1,63.0,90.14,29.7,0,0,0,0,0
Bayelsa,2018,48,11,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.8,89.1,90.43,29.7,0,0,0,0,0
Bayelsa,2018,49,12,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8,103.3,89.14,29.96,0,0,0,0,0
Bayelsa,2018,50,12,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.1,60.7,89.14,30.64,0,0,0,0,0
Bayelsa,2018,51,12,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.3,78.1,88.43,30.6,0,0,0,0,0
Bayelsa,2018,52,12,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,85.8,87.43,31.19,0,0,0,0,0
Bayelsa,2019,1,1,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,30.8,82.86,31.76,0,0,0,0,0
Bayelsa,2019,2,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,43.1,82.86,31.61,0,0,0,0,0
Bayelsa,2019,3,1,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,32.3,79.71,32.17,0,0,0,0,0
Bayelsa,2019,4,1,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,76.0,32.79,0,0,0,0,0
Bayelsa,2019,5,1,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,5.5,73.71,33.94,0,0,0,0,0
Bayelsa,2019,6,2,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.2,76.29,33.24,0,0,0,0,0
Bayelsa,2019,7,2,1,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,1.4,81.14,32.31,0,0,0,0,0
Bayelsa,2019,8,2,1,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.9,0.0,86.71,31.49,0,0,0,0,0
Bayelsa,2019,9,2,1,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.6,0.2,87.71,31.19,0,0,0,0,0
Bayelsa,2019,10,3,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1,1.0,81.57,32.56,0,0,0,0,0
Bayelsa,2019,11,3,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,15.2,76.14,33.84,0,0,0,0,0
Bayelsa,2019,12,3,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2,40.9,83.29,32.23,0,0,0,0,0
Bayelsa,2019,13,3,1,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.2,46.6,88.14,30.54,0,0,0,0,0
Bayelsa,2019,14,4,1,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.7,28.1,87.71,30.5,0,0,0,0,0
Bayelsa,2019,15,4,1,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.3,0.7,87.71,31.3,0,0,0,0,0
Bayelsa,2019,16,4,1,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.2,36.2,88.71,31.09,0,0,0,0,0
Bayelsa,2019,17,4,1,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.6,65.2,87.0,31.99,0,0,0,0,0
Bayelsa,2019,18,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.4,36.7,87.71,31.54,0,0,0,0,0
Bayelsa,2019,19,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.8,37.3,89.0,30.69,0,0,0,0,0
Bayelsa,2019,20,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.4,86.2,87.57,31.49,0,0,0,0,0
Bayelsa,2019,21,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.9,42.6,88.29,30.9,0,0,0,0,0
Bayelsa,2019,22,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.1,63.4,90.0,30.31,0,0,0,0,0
Bayelsa,2019,23,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,80.8,86.71,31.51,0,0,0,0,0
Bayelsa,2019,24,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.2,57.4,89.0,30.31,0,0,0,0,0
Bayelsa,2019,25,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.4,47.9,90.14,29.36,0,0,0,0,0
Bayelsa,2019,26,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.7,78.1,91.86,28.16,0,0,0,0,0
Bayelsa,2019,27,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.8,23.2,91.14,28.63,0,0,0,0,0
Bayelsa,2019,28,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.9,66.2,89.86,28.64,0,0,0,0,0
Bayelsa,2019,29,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.6,64.4,90.86,28.77,0,0,0,0,0
Bayelsa,2019,30,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.8,146.7,90.71,28.06,0,0,0,0,0
Bayelsa,2019,31,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,104.8,90.0,28.09,0,0,0,0,0
Bayelsa,2019,32,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.7,67.9,90.71,27.99,0,0,0,0,0
Bayelsa,2019,33,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.7,90.6,92.14,27.13,0,0,0,0,0
Bayelsa,2019,34,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,59.8,91.43,27.86,0,0,0,0,0
Bayelsa,2019,35,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.4,73.0,89.14,28.06,0,0,0,0,0
Bayelsa,2019,36,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3,96.7,88.29,27.99,0,0,0,0,0
Bayelsa,2019,37,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9,130.7,84.71,29.44,0,0,0,0,0
Bayelsa,2019,38,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.9,94.0,90.86,27.86,0,0,0,0,0
Bayelsa,2019,39,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.5,38.4,88.71,28.73,0,0,0,0,0
Bayelsa,2019,40,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.1,26.3,90.71,28.41,0,0,0,0,0
Bayelsa,2019,41,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.9,16.9,91.29,27.94,0,0,0,0,0
Bayelsa,2019,42,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.9,58.9,90.0,28.67,0,0,0,0,0
Bayelsa,2019,43,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.2,81.5,89.71,28.86,0,0,0,0,0
Bayelsa,2019,44,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.7,93.1,91.0,27.94,0,0,0,0,0
Bayelsa,2019,45,11,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.3,113.9,91.86,28.41,0,0,0,0,0
Bayelsa,2019,46,11,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.9,109.9,90.43,28.66,0,0,0,0,0
Bayelsa,2019,47,11,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.5,82.2,90.71,28.77,0,0,0,0,0
Bayelsa,2019,48,11,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.1,64.7,89.71,29.09,0,0,0,0,0
Bayelsa,2019,49,12,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.4,106.3,90.86,29.49,0,0,0,0,0
Bayelsa,2019,50,12,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.2,75.9,90.0,30.5,0,0,0,0,0
Bayelsa,2019,51,12,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9,66.5,89.71,29.97,0,0,0,0,0
Bayelsa,2019,52,12,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7,84.1,88.43,30.36,0,0,0,0,0
Bayelsa,2020,1,1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,53.4,88.14,30.33,0,0,0,0,0
Bayelsa,2020,2,1,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,44.2,84.29,31.13,0,0,0,0,0
Bayelsa,2020,3,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.9,80.14,32.43,0,0,0,0,0
Bayelsa,2020,4,1,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7,74.57,33.64,0,0,0,0,0
Bayelsa,2020,5,1,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,58.57,33.41,0,0,0,0,0
Bayelsa,2020,6,2,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,3.5,75.29,33.36,0,0,0,0,0
Bayelsa,2020,7,2,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.0,74.71,34.13,0,0,0,0,0
Bayelsa,2020,8,2,1,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,63.29,35.63,0,0,0,0,0
Bayelsa,2020,9,2,1,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,35.94,0,0,0,0,0
Bayelsa,2020,10,3,1,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,2.1,71.86,34.83,0,0,0,0,0
Bayelsa,2020,11,3,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.4,66.14,36.89,0,0,0,0,0
Bayelsa,2020,12,3,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.1,71.29,36.2,0,0,0,0,0
Bayelsa,2020,13,3,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,0.0,73.86,35.86,0,0,0,0,0
Bayelsa,2020,14,4,1,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,0.9,81.57,33.43,0,0,0,0,0
Bayelsa,2020,15,4,1,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.3,82.29,33.43,0,0,0,0,0
Bayelsa,2020,16,4,1,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,3.6,81.29,32.46,0,0,0,0,0
Bayelsa,2020,17,4,1,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.6,9.4,87.0,30.59,0,0,0,0,0
Bayelsa,2020,18,4,1,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.8,18.8,88.43,31.17,0,0,0,0,0
Bayelsa,2020,19,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,33.0,84.0,31.96,0,0,0,0,0
Bayelsa,2020,20,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.7,11.6,86.86,31.23,0,0,0,0,0
Bayelsa,2020,21,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.1,69.6,86.29,30.73,0,0,0,0,0
Bayelsa,2020,22,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.8,71.8,86.86,31.14,0,0,0,0,0
Bayelsa,2020,23,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.4,31.5,86.29,31.47,0,0,0,0,0
Bayelsa,2020,24,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.4,69.7,85.43,31.36,0,0,0,0,0
Bayelsa,2020,25,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.8,51.1,89.29,29.63,0,0,0,0,0
Bayelsa,2020,26,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,29.8,88.71,30.0,0,0,0,0,0
Bayelsa,2020,27,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.6,68.4,88.43,29.71,0,0,0,0,0
Bayelsa,2020,28,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.4,35.4,88.43,28.79,0,0,0,0,0
Bayelsa,2020,29,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,78.8,89.71,28.4,0,0,0,0,0
Bayelsa,2020,30,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.7,53.0,90.14,28.66,0,0,0,0,0
Bayelsa,2020,31,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.8,47.6,88.71,28.04,0,0,0,0,0
Bayelsa,2020,32,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.1,56.4,91.86,27.46,0,0,0,0,0
Bayelsa,2020,33,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.5,66.0,90.43,27.53,0,0,0,0,0
Bayelsa,2020,34,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.5,75.7,91.14,27.24,0,0,0,0,0
Bayelsa,2020,35,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.8,199.8,86.71,27.74,0,0,0,0,0
Bayelsa,2020,36,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,96.1,80.43,28.8,0,0,0,0,0
Bayelsa,2020,37,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,122.5,80.29,29.73,0,0,0,0,0
Bayelsa,2020,38,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,68.5,85.29,28.73,0,0,0,0,0
Bayelsa,2020,39,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4,39.8,83.86,28.84,0,0,0,0,0
Bayelsa,2020,40,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.6,5.2,88.71,28.4,0,0,0,0,0
Bayelsa,2020,41,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.2,9.3,89.57,28.69,0,0,0,0,0
Bayelsa,2020,42,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.2,21.4,91.0,27.5,0,0,0,0,0
Bayelsa,2020,43,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.2,25.4,90.86,27.9,0,0,0,0,0
Bayelsa,2020,44,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.5,63.6,89.71,28.73,0,0,0,0,0
Bayelsa,2020,45,11,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.7,80.2,90.86,28.49,0,0,0,0,0
Bayelsa,2020,46,11,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,179.2,90.71,28.64,0,0,0,0,0
Bayelsa,2020,47,11,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.8,82.2,90.29,29.74,0,0,0,0,0
Bayelsa,2020,48,11,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.1,55.5,90.14,29.39,0,0,0,0,0
Bayelsa,2020,49,12,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.2,100.7,89.86,29.7,0,0,0,0,0
Bayelsa,2020,50,12,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,156.0,88.71,30.24,0,0,0,0,0
Bayelsa,2020,51,12,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7,67.8,88.0,30.4,0,0,0,0,0
Bayelsa,2020,52,12,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.4,60.1,90.0,29.7,0,0,0,0,0
Bayelsa,2020,53,12,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,81.2,86.43,30.87,0,0,0,0,0
Bayelsa,2021,1,1,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.3,41.3,89.57,30.14,0,0,0,0,0
Bayelsa,2021,2,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.3,26.7,88.14,30.29,0,0,0,0,0
Bayelsa,2021,3,1,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,40.4,84.86,31.33,0,0,0,0,0
Bayelsa,2021,4,1,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,11.4,82.71,31.91,0,0,0,0,0
Bayelsa,2021,5,2,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,48.3,86.29,30.7,0,0,0,0,0
Bayelsa,2021,6,2,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,32.3,86.43,30.87,0,0,0,0,0
Bayelsa,2021,7,2,1,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,8.0,78.71,32.54,0,0,0,0,0
Bayelsa,2021,8,2,1,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,5.3,80.14,32.97,0,0,0,0,0
Bayelsa,2021,9,3,1,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.5,80.29,33.47,0,0,0,0,0
Bayelsa,2021,10,3,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,22.8,82.71,33.16,0,0,0,0,0
Bayelsa,2021,11,3,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.8,72.14,34.07,0,0,0,0,0
Bayelsa,2021,12,3,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,7.8,76.43,33.71,0,0,0,0,0
Bayelsa,2021,13,4,1,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,9.0,80.57,33.74,0,0,0,0,0
Bayelsa,2021,14,4,1,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.9,8.1,86.43,30.36,0,0,0,0,0
Bayelsa,2021,15,4,1,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.2,2.9,85.86,29.94,0,0,0,0,0
Bayelsa,2021,16,4,1,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.9,3.4,84.57,30.74,0,0,0,0,0
Bayelsa,2021,17,4,1,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,11.3,81.71,32.74,0,0,0,0,0
Bayelsa,2021,18,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.6,51.9,85.43,32.14,0,0,0,0,0
Bayelsa,2021,19,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,32.2,85.14,31.34,0,0,0,0,0
Bayelsa,2021,20,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.9,35.9,86.86,31.17,0,0,0,0,0
Bayelsa,2021,21,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.4,8.5,87.43,31.23,0,0,0,0,0
Bayelsa,2021,22,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.3,43.6,89.29,29.11,0,0,0,0,0
Bayelsa,2021,23,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.2,38.0,86.29,30.84,0,0,0,0,0
Bayelsa,2021,24,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,43.9,88.86,30.04,0,0,0,0,0
Bayelsa,2021,25,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.4,52.4,89.0,30.56,0,0,0,0,0
Bayelsa,2021,26,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.5,78.3,90.14,29.29,0,0,0,0,0
Bayelsa,2021,27,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.2,32.2,86.14,30.19,0,0,0,0,0
